playerID,yearID,stint,teamID,lgID,babip_ab_against,h_hr_actual,MLB pBABIP,career_babip_actual_500_ab_minimum,1yr_babip_actual_100_ab_minimum,3yr_babip_actual_300_ab_minimum,5yr_babip_actual_500_ab_minimum,career_babip_aactual_500_ab_minimum_Relative,1yr_babip_aactual_100_ab_minimum_Relative,3yr_babip_actual_300_ab_minimum_Relative,5yr_babip_actual_500_ab_minimum_Relative,career_babip_actual_1000_ab_minimum,1yr_babip_actual_200_ab_minimum,3yr_babip_actual_600_ab_minimum,5yr_babip_actual_1000_ab_minimum,career_babip_actual_1000_ab_minimum_Relative,1yr_babip_actual_200_ab_minimum_Relative,3yr_babip_actual_600_ab_minimum_Relative,5yr_babip_actual_1000_ab_minimum_Relative,ros_team_id,hist_id,hist_team_id,ros_player_id
nagadhi01,1994,1,HRC,AL,159,54,0.295,0.253,0.409,0.381,0.273,0.857,1.387,1.29,0.925,0.253,0.409,0.381,0.273,0.857,1.387,1.29,0.925,,,,
nagadhi01,1995,1,NPH,NL,249,69,0.295,0.253,0.348,0.366,0.291,0.857,1.181,1.24,0.985,0.253,0.348,0.366,0.291,0.857,1.181,1.24,0.985,,,,
nagadhi01,1996,1,NPH,NL,133,36,0.295,0.253,0.375,0.357,0.287,0.857,1.271,1.209,0.971,0.253,0.375,0.357,0.287,0.857,1.271,1.209,0.971,,,,
nagadhi01,1997,1,NPH,NL,183,44,0.295,0.253,0.31,0.311,0.273,0.857,1.05,1.054,0.924,0.253,0.31,0.311,0.273,0.857,1.05,1.054,0.924,,,,
nagadhi01,1998,1,DHH,NL,69,14,0.295,0.253,0.25,0.302,0.274,0.857,0.847,1.024,0.928,0.253,0.25,0.302,0.274,0.857,0.847,1.024,0.928,,,,
nagadhi01,1999,1,DHH,NL,28,13,0.295,0.253,0.45,0.379,0.266,0.857,1.525,1.285,0.901,0.253,0.45,0.379,0.266,0.857,1.525,1.285,0.901,,,,
nagadhi01,2000,1,DHH,NL,89,21,0.295,0.253,0.296,0.321,0.255,0.857,1.003,1.088,0.864,0.253,0.296,0.321,0.255,0.857,1.003,1.088,0.864,,,,
nagadhi01,2001,1,DHH,NL,72,15,0.295,0.253,0.268,0.279,0.295,0.857,0.908,0.945,1.0,0.253,0.268,0.279,0.295,0.857,0.908,0.945,1.0,,,,
nagadhi01,2002,1,DHH,NL,0,0,0.295,0.253,0.295,0.29,0.295,0.857,1.0,0.982,1.0,0.253,0.295,0.29,0.295,0.857,1.0,0.982,1.0,,,,
nagahis01,1956,1,MNO,NL,16,2,0.295,0.295,0.182,0.227,0.295,1.0,0.616,0.77,1.0,0.295,0.182,0.227,0.295,1.0,0.616,0.77,1.0,,,,
nagahis01,1957,1,MNO,NL,0,0,0.295,0.295,0.295,0.272,0.295,1.0,1.0,0.923,1.0,0.295,0.295,0.272,0.295,1.0,1.0,0.923,1.0,,,,
nagahta01,1947,1,YMG,AL,2,0,0.295,0.295,0.15,0.216,0.295,1.0,0.508,0.731,1.0,0.295,0.15,0.216,0.295,1.0,0.508,0.731,1.0,,,,
nagahta01,1948,1,OST,AL,8,2,0.295,0.295,0.333,0.289,0.295,1.0,1.13,0.98,1.0,0.295,0.333,0.289,0.295,1.0,1.13,0.98,1.0,,,,
nagairy01,2017,1,HRC,AL,0,0,0.295,0.295,0.295,0.296,0.295,1.0,1.0,1.003,1.0,0.295,0.295,0.296,0.295,1.0,1.0,1.003,1.0,,,,
nagairy01,2018,1,HRC,AL,11,3,0.295,0.295,0.3,0.298,0.295,1.0,1.017,1.01,1.0,0.295,0.3,0.298,0.295,1.0,1.017,1.01,1.0,,,,
nagairy01,2019,1,HRC,AL,0,0,0.295,0.295,0.295,0.296,0.295,1.0,1.0,1.003,1.0,0.295,0.295,0.296,0.295,1.0,1.0,1.003,1.0,,,,
nagaisa01,2007,1,RKE,NL,419,103,0.295,0.252,0.336,0.341,0.295,0.854,1.137,1.155,1.0,0.252,0.336,0.341,0.295,0.854,1.137,1.155,1.0,,,,
nagaisa01,2008,1,RKE,NL,387,104,0.295,0.252,0.402,0.376,0.257,0.854,1.361,1.273,0.871,0.252,0.402,0.376,0.257,0.854,1.361,1.273,0.871,,,,
nagaisa01,2009,1,RKE,NL,564,136,0.295,0.252,0.337,0.35,0.25,0.854,1.144,1.186,0.849,0.252,0.337,0.35,0.25,0.854,1.144,1.186,0.849,,,,
nagaisa01,2010,1,RKE,NL,602,153,0.295,0.252,0.335,0.334,0.252,0.854,1.135,1.131,0.853,0.252,0.335,0.334,0.252,0.854,1.135,1.131,0.853,,,,
nagaisa01,2011,1,RKE,NL,338,82,0.295,0.252,0.327,0.347,0.25,0.854,1.107,1.175,0.848,0.252,0.327,0.347,0.25,0.854,1.107,1.175,0.848,,,,
nagaisa01,2012,1,RKE,NL,90,28,0.295,0.252,0.418,0.373,0.254,0.854,1.417,1.266,0.861,0.252,0.418,0.373,0.254,0.854,1.417,1.266,0.861,,,,
nagaisa01,2013,1,RKE,NL,180,41,0.295,0.252,0.287,0.346,0.248,0.854,0.972,1.172,0.841,0.252,0.287,0.346,0.248,0.854,0.972,1.172,0.841,,,,
nagaisa01,2014,1,RKE,NL,19,8,0.295,0.252,0.45,0.386,0.254,0.854,1.525,1.31,0.861,0.252,0.45,0.386,0.254,0.854,1.525,1.31,0.861,,,,
nagaisa01,2015,1,RKE,NL,1,0,0.295,0.252,0.295,0.326,0.253,0.854,1.0,1.105,0.858,0.252,0.295,0.326,0.253,0.854,1.0,1.105,0.858,,,,
nagaisu01,1958,1,HKB,NL,0,0,0.295,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,,,,
nagaisu01,1959,1,HKB,NL,13,7,0.295,0.295,0.45,0.388,0.295,1.0,1.525,1.315,1.0,0.295,0.45,0.388,0.295,1.0,1.525,1.315,1.0,,,,
nagaisu01,1960,1,HKB,NL,0,0,0.295,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,,,,
nagaisu01,1961,1,HKB,NL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagaisu01,1962,1,HKB,NL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagaisu01,1963,1,HKB,NL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagaisu01,1964,1,HKB,NL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagaisu01,1965,1,HKB,NL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagaisu01,1966,1,HKB,NL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagaisu01,1967,1,HKB,NL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagaita01,1972,1,HRC,AL,0,1,0.295,0.241,0.295,0.326,0.295,0.818,1.0,1.105,1.0,0.241,0.295,0.326,0.295,0.818,1.0,1.105,1.0,,,,
nagaita01,1973,1,HRC,AL,55,23,0.295,0.241,0.45,0.417,0.295,0.818,1.525,1.414,1.0,0.241,0.45,0.417,0.295,0.818,1.525,1.414,1.0,,,,
nagaita01,1974,1,TPL,NL,36,11,0.295,0.241,0.44,0.413,0.295,0.818,1.492,1.4,1.0,0.241,0.44,0.413,0.295,0.818,1.492,1.4,1.0,,,,
nagaita01,1975,1,TPL,NL,0,0,0.295,0.241,0.295,0.322,0.295,0.818,1.0,1.092,1.0,0.241,0.295,0.322,0.295,0.818,1.0,1.092,1.0,,,,
nagaita01,1976,1,TPL,NL,302,67,0.295,0.241,0.285,0.284,0.295,0.818,0.966,0.962,1.0,0.241,0.285,0.284,0.295,0.818,0.966,0.962,1.0,,,,
nagaita01,1977,1,CRL,NL,658,141,0.295,0.241,0.268,0.285,0.23,0.818,0.909,0.967,0.781,0.241,0.268,0.285,0.23,0.818,0.909,0.967,0.781,,,,
nagaita01,1978,1,CRL,NL,107,27,0.295,0.241,0.338,0.324,0.223,0.818,1.144,1.098,0.756,0.241,0.338,0.324,0.223,0.818,1.144,1.098,0.756,,,,
nagaita01,1979,1,SBL,NL,352,90,0.295,0.241,0.338,0.341,0.229,0.818,1.147,1.157,0.776,0.241,0.338,0.341,0.229,0.818,1.147,1.157,0.776,,,,
nagaita01,1980,1,SBL,NL,408,105,0.295,0.241,0.355,0.347,0.235,0.818,1.202,1.177,0.798,0.241,0.355,0.347,0.235,0.818,1.202,1.177,0.798,,,,
nagaita01,1981,1,SBL,NL,284,69,0.295,0.241,0.333,0.339,0.239,0.818,1.13,1.149,0.81,0.241,0.333,0.339,0.239,0.818,1.13,1.149,0.81,,,,
nagaita01,1982,1,SBL,NL,145,33,0.295,0.241,0.34,0.354,0.25,0.818,1.153,1.2,0.847,0.241,0.34,0.354,0.25,0.818,1.153,1.2,0.847,,,,
nagaita01,1983,1,SBL,NL,135,37,0.295,0.241,0.416,0.374,0.252,0.818,1.409,1.269,0.855,0.241,0.416,0.374,0.252,0.818,1.409,1.269,0.855,,,,
nagaita01,1984,1,SBL,NL,202,40,0.295,0.241,0.284,0.319,0.242,0.818,0.962,1.082,0.82,0.241,0.284,0.319,0.242,0.818,0.962,1.082,0.82,,,,
nagaita01,1985,1,SBL,NL,99,23,0.295,0.241,0.329,0.344,0.234,0.818,1.114,1.166,0.792,0.241,0.329,0.344,0.234,0.818,1.114,1.166,0.792,,,,
nagaita01,1986,1,SBL,NL,11,3,0.295,0.241,0.45,0.414,0.23,0.818,1.525,1.404,0.779,0.241,0.45,0.414,0.23,0.818,1.525,1.404,0.779,,,,
nagaita01,1987,1,TYW,AL,85,22,0.295,0.241,0.393,0.416,0.235,0.818,1.332,1.409,0.796,0.241,0.393,0.416,0.235,0.818,1.332,1.409,0.796,,,,
nagaita01,1988,1,TYW,AL,41,19,0.295,0.241,0.45,0.4,0.295,0.818,1.525,1.356,1.0,0.241,0.45,0.4,0.295,0.818,1.525,1.356,1.0,,,,
nagaita01,1989,1,DHH,NL,48,9,0.295,0.241,0.257,0.274,0.295,0.818,0.872,0.93,1.0,0.241,0.257,0.274,0.295,0.818,0.872,0.93,1.0,,,,
nagaita01,1990,1,DHH,NL,15,0,0.295,0.241,0.15,0.2,0.295,0.818,0.508,0.679,1.0,0.241,0.15,0.2,0.295,0.818,0.508,0.679,1.0,,,,
nagaito01,1998,1,DHH,NL,18,3,0.295,0.257,0.3,0.302,0.295,0.87,1.017,1.024,1.0,0.257,0.3,0.302,0.295,0.87,1.017,1.024,1.0,,,,
nagaito01,1999,1,DHH,NL,465,112,0.295,0.257,0.315,0.322,0.295,0.87,1.069,1.091,1.0,0.257,0.315,0.322,0.295,0.87,1.069,1.091,1.0,,,,
nagaito01,2000,1,DHH,NL,474,121,0.295,0.257,0.362,0.358,0.247,0.87,1.228,1.214,0.836,0.257,0.362,0.358,0.247,0.87,1.228,1.214,0.836,,,,
nagaito01,2001,1,DHH,NL,169,50,0.295,0.257,0.388,0.376,0.254,0.87,1.314,1.274,0.861,0.257,0.388,0.376,0.254,0.87,1.314,1.274,0.861,,,,
nagaito01,2002,1,DHH,NL,235,57,0.295,0.257,0.354,0.38,0.252,0.87,1.2,1.288,0.854,0.257,0.354,0.38,0.252,0.87,1.2,1.288,0.854,,,,
nagaito01,2003,1,DHH,NL,88,29,0.295,0.257,0.45,0.4,0.258,0.87,1.525,1.355,0.874,0.257,0.45,0.4,0.258,0.87,1.525,1.355,0.874,,,,
nagaito01,2004,1,DHH,NL,0,0,0.295,0.257,0.295,0.326,0.266,0.87,1.0,1.105,0.902,0.257,0.295,0.326,0.266,0.87,1.0,1.105,0.902,,,,
nagaito01,2005,1,SBH,NL,0,0,0.295,0.257,0.295,0.295,0.295,0.87,1.0,1.0,1.0,0.257,0.295,0.295,0.295,0.87,1.0,1.0,1.0,,,,
nagaito01,2006,1,SBH,NL,0,0,0.295,0.257,0.295,0.295,0.295,0.87,1.0,1.0,1.0,0.257,0.295,0.295,0.295,0.87,1.0,1.0,1.0,,,,
nagaiya02,1953,1,KNP,NL,41,13,0.295,0.261,0.361,0.352,0.295,0.886,1.224,1.192,1.0,0.261,0.361,0.352,0.295,0.886,1.224,1.192,1.0,,,,
nagaiya02,1954,1,KNP,NL,206,66,0.295,0.261,0.379,0.362,0.295,0.886,1.286,1.229,1.0,0.261,0.379,0.362,0.295,0.886,1.286,1.229,1.0,,,,
nagaiya02,1955,1,KNP,NL,672,167,0.295,0.261,0.313,0.321,0.268,0.886,1.062,1.088,0.907,0.261,0.313,0.321,0.268,0.886,1.062,1.088,0.907,,,,
nagaiya02,1956,1,KNP,NL,473,115,0.295,0.261,0.286,0.318,0.259,0.886,0.97,1.077,0.879,0.261,0.286,0.318,0.259,0.886,0.97,1.077,0.879,,,,
nagaiya02,1957,1,KNP,NL,47,15,0.295,0.261,0.417,0.366,0.261,0.886,1.412,1.241,0.886,0.261,0.417,0.366,0.261,0.886,1.412,1.241,0.886,,,,
nagaiya02,1958,1,KNP,NL,0,0,0.295,0.261,0.295,0.319,0.26,0.886,1.0,1.082,0.88,0.261,0.295,0.319,0.26,0.886,1.0,1.082,0.88,,,,
nagaiya02,1959,1,HRC,AL,0,0,0.295,0.261,0.295,0.295,0.249,0.886,1.0,1.0,0.845,0.261,0.295,0.295,0.249,0.886,1.0,1.0,0.845,,,,
nagakei01,1975,1,YKS,AL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagakei01,1976,1,YKS,AL,0,0,0.295,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,,,,
nagakei01,1977,1,YKS,AL,3,2,0.295,0.295,0.45,0.388,0.295,1.0,1.525,1.315,1.0,0.295,0.45,0.388,0.295,1.0,1.525,1.315,1.0,,,,
nagakei01,1978,1,YKS,AL,0,0,0.295,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,,,,
nagakei01,1979,1,YKS,AL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagakei01,1980,1,YKS,AL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagakka01,2003,1,HRC,AL,137,37,0.295,0.247,0.44,0.413,0.295,0.838,1.493,1.401,1.0,0.247,0.44,0.413,0.295,0.838,1.493,1.401,1.0,,,,
nagakka01,2004,1,HRC,AL,137,43,0.295,0.247,0.45,0.448,0.295,0.838,1.525,1.519,1.0,0.247,0.45,0.448,0.295,0.838,1.525,1.519,1.0,,,,
nagakka01,2005,1,HRC,AL,227,70,0.295,0.247,0.45,0.416,0.299,0.838,1.525,1.411,1.015,0.247,0.45,0.416,0.299,0.838,1.525,1.411,1.015,,,,
nagakka01,2006,1,HRC,AL,233,40,0.295,0.247,0.282,0.333,0.259,0.838,0.955,1.13,0.877,0.247,0.282,0.333,0.259,0.838,0.955,1.13,0.877,,,,
nagakka01,2007,1,HRC,AL,203,46,0.295,0.247,0.371,0.324,0.252,0.838,1.258,1.097,0.854,0.247,0.371,0.324,0.252,0.838,1.258,1.097,0.854,,,,
nagakka01,2008,1,HRC,AL,201,30,0.295,0.247,0.224,0.284,0.229,0.838,0.759,0.962,0.775,0.247,0.224,0.284,0.229,0.838,0.759,0.962,0.775,,,,
nagakka01,2009,1,HRC,AL,184,50,0.295,0.247,0.376,0.36,0.225,0.838,1.274,1.221,0.763,0.247,0.376,0.36,0.225,0.838,1.274,1.221,0.763,,,,
nagakka01,2010,1,HRC,AL,37,12,0.295,0.247,0.45,0.435,0.207,0.838,1.525,1.475,0.703,0.247,0.45,0.435,0.207,0.838,1.525,1.475,0.703,,,,
nagakka01,2011,1,HRC,AL,74,22,0.295,0.247,0.449,0.418,0.229,0.838,1.522,1.418,0.776,0.247,0.449,0.418,0.229,0.838,1.522,1.418,0.776,,,,
nagakka01,2012,1,HRC,AL,0,0,0.295,0.247,0.295,0.328,0.295,0.838,1.0,1.112,1.0,0.247,0.295,0.328,0.295,0.838,1.0,1.112,1.0,,,,
nagakka01,2013,1,HRC,AL,116,26,0.295,0.247,0.306,0.309,0.295,0.838,1.037,1.048,1.0,0.247,0.306,0.309,0.295,0.838,1.037,1.048,1.0,,,,
nagakka01,2014,1,HRC,AL,183,42,0.295,0.247,0.333,0.349,0.295,0.838,1.13,1.183,1.0,0.247,0.333,0.349,0.295,0.838,1.13,1.183,1.0,,,,
nagakka01,2015,1,HRC,AL,86,25,0.295,0.247,0.439,0.42,0.295,0.838,1.487,1.423,1.0,0.247,0.439,0.42,0.295,0.838,1.487,1.423,1.0,,,,
nagakka01,2016,1,HRC,AL,33,13,0.295,0.247,0.45,0.417,0.295,0.838,1.525,1.413,1.0,0.247,0.45,0.417,0.295,0.838,1.525,1.413,1.0,,,,
nagakka01,2017,1,HRC,AL,0,0,0.295,0.247,0.295,0.341,0.295,0.838,1.0,1.156,1.0,0.247,0.295,0.341,0.295,0.838,1.0,1.156,1.0,,,,
nagakka01,2018,1,HRC,AL,61,17,0.295,0.247,0.37,0.311,0.295,0.838,1.253,1.053,1.0,0.247,0.37,0.311,0.295,0.838,1.253,1.053,1.0,,,,
nagakka01,2019,1,HRC,AL,1,0,0.295,0.247,0.15,0.223,0.295,0.838,0.508,0.756,1.0,0.247,0.15,0.223,0.295,0.838,0.508,0.756,1.0,,,,
nagamhi02,1971,1,HRC,AL,0,0,0.295,0.273,0.295,0.295,0.295,0.925,1.0,0.999,1.0,0.273,0.295,0.295,0.295,0.925,1.0,0.999,1.0,,,,
nagamhi02,1972,1,HRC,AL,20,5,0.295,0.273,0.294,0.285,0.295,0.925,0.997,0.966,1.0,0.273,0.294,0.285,0.295,0.925,0.997,0.966,1.0,,,,
nagamhi02,1973,1,HRC,AL,113,25,0.295,0.273,0.248,0.27,0.295,0.925,0.839,0.914,1.0,0.273,0.248,0.27,0.295,0.925,0.839,0.914,1.0,,,,
nagamhi02,1974,1,HRC,AL,246,63,0.295,0.273,0.312,0.3,0.295,0.925,1.057,1.017,1.0,0.273,0.312,0.3,0.295,0.925,1.057,1.017,1.0,,,,
nagamhi02,1975,1,HRC,AL,212,56,0.295,0.273,0.316,0.342,0.252,0.925,1.072,1.16,0.855,0.273,0.316,0.342,0.252,0.925,1.072,1.16,0.855,,,,
nagamhi02,1976,1,HRC,AL,56,26,0.295,0.273,0.45,0.413,0.27,0.925,1.525,1.401,0.917,0.273,0.45,0.413,0.27,0.925,1.525,1.401,0.917,,,,
nagamhi02,1977,1,HKB,NL,103,38,0.295,0.273,0.4,0.389,0.285,0.925,1.356,1.319,0.966,0.273,0.4,0.389,0.285,0.925,1.356,1.319,0.966,,,,
nagamhi02,1978,1,HKB,NL,0,0,0.295,0.273,0.295,0.331,0.297,0.925,1.0,1.122,1.005,0.273,0.295,0.331,0.297,0.925,1.0,1.122,1.005,,,,
nagamhi02,1979,1,HKB,NL,243,75,0.295,0.273,0.369,0.371,0.318,0.925,1.252,1.257,1.077,0.273,0.369,0.371,0.318,0.925,1.252,1.257,1.077,,,,
nagamhi02,1980,1,YMG,AL,83,33,0.295,0.273,0.45,0.413,0.295,0.925,1.525,1.401,1.0,0.273,0.45,0.413,0.295,0.925,1.525,1.401,1.0,,,,
nagamhi02,1981,1,HKB,NL,69,17,0.295,0.273,0.347,0.356,0.295,0.925,1.176,1.207,1.0,0.273,0.347,0.356,0.295,0.925,1.176,1.207,1.0,,,,
nagamhi02,1982,1,HKB,NL,612,144,0.295,0.273,0.29,0.308,0.267,0.925,0.982,1.042,0.906,0.273,0.29,0.308,0.267,0.925,0.982,1.042,0.906,,,,
nagamhi02,1983,1,HKB,NL,447,117,0.295,0.273,0.321,0.32,0.265,0.925,1.09,1.085,0.9,0.273,0.321,0.32,0.265,0.925,1.09,1.085,0.9,,,,
nagamhi02,1984,1,HKB,NL,152,44,0.295,0.273,0.346,0.331,0.26,0.925,1.174,1.123,0.883,0.273,0.346,0.331,0.26,0.925,1.174,1.123,0.883,,,,
nagamhi02,1985,1,HKB,NL,0,0,0.295,0.273,0.295,0.305,0.252,0.925,1.0,1.035,0.853,0.273,0.295,0.305,0.252,0.925,1.0,1.035,0.853,,,,
nagamku01,1963,1,NKH,NL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagamku01,1964,1,NKH,NL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagamku01,1965,1,NKH,NL,0,0,0.295,0.295,0.295,0.3,0.295,1.0,1.0,1.016,1.0,0.295,0.295,0.3,0.295,1.0,1.0,1.016,1.0,,,,
nagamku01,1966,1,NKH,NL,24,7,0.295,0.295,0.318,0.33,0.295,1.0,1.079,1.118,1.0,0.295,0.318,0.33,0.295,1.0,1.079,1.118,1.0,,,,
nagamku01,1967,1,NKH,NL,6,2,0.295,0.295,0.4,0.334,0.295,1.0,1.356,1.131,1.0,0.295,0.4,0.334,0.295,1.0,1.356,1.131,1.0,,,,
nagamku01,1968,1,NKH,NL,3,0,0.295,0.295,0.15,0.229,0.295,1.0,0.508,0.776,1.0,0.295,0.15,0.229,0.295,1.0,0.508,0.776,1.0,,,,
nagamsh01,2003,1,CHD,AL,0,0,0.295,0.295,0.295,0.306,0.295,1.0,1.0,1.036,1.0,0.295,0.295,0.306,0.295,1.0,1.0,1.036,1.0,,,,
nagamsh01,2004,1,CHD,AL,100,24,0.295,0.295,0.348,0.327,0.295,1.0,1.179,1.107,1.0,0.295,0.348,0.327,0.295,1.0,1.179,1.107,1.0,,,,
nagamsh01,2005,1,CHD,AL,0,0,0.295,0.295,0.295,0.337,0.295,1.0,1.0,1.141,1.0,0.295,0.295,0.337,0.295,1.0,1.0,1.141,1.0,,,,
nagamsh01,2006,1,CHD,AL,13,7,0.295,0.295,0.45,0.419,0.295,1.0,1.525,1.42,1.0,0.295,0.45,0.419,0.295,1.0,1.525,1.42,1.0,,,,
nagamsh01,2007,1,CHD,AL,38,17,0.295,0.295,0.45,0.45,0.295,1.0,1.525,1.525,1.0,0.295,0.45,0.45,0.295,1.0,1.525,1.525,1.0,,,,
nagamsh01,2008,1,CHD,AL,141,62,0.295,0.295,0.45,0.44,0.295,1.0,1.525,1.492,1.0,0.295,0.45,0.44,0.295,1.0,1.525,1.492,1.0,,,,
nagamsh01,2009,1,CHD,AL,15,4,0.295,0.295,0.4,0.42,0.295,1.0,1.356,1.424,1.0,0.295,0.4,0.42,0.295,1.0,1.356,1.424,1.0,,,,
nagamsh01,2010,1,CHD,AL,58,18,0.295,0.295,0.45,0.409,0.295,1.0,1.525,1.386,1.0,0.295,0.45,0.409,0.295,1.0,1.525,1.386,1.0,,,,
nagamsh01,2011,1,CHD,AL,0,0,0.295,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,0.295,0.295,0.326,0.295,1.0,1.0,1.105,1.0,,,,
nagamsh01,2012,1,OBF,NL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagamts01,1955,1,NKH,NL,0,0,0.295,0.23,0.295,0.278,0.295,0.781,1.0,0.943,1.0,0.23,0.295,0.278,0.295,0.781,1.0,0.943,1.0,,,,
nagamts01,1956,1,NKH,NL,619,113,0.295,0.23,0.211,0.241,0.183,0.781,0.716,0.818,0.619,0.23,0.211,0.241,0.183,0.781,0.716,0.818,0.619,,,,
nagamts01,1957,1,NKH,NL,558,132,0.295,0.23,0.278,0.28,0.208,0.781,0.944,0.95,0.706,0.23,0.278,0.28,0.208,0.781,0.944,0.95,0.706,,,,
nagamts01,1958,1,NKH,NL,211,61,0.295,0.23,0.355,0.333,0.22,0.781,1.202,1.13,0.747,0.23,0.355,0.333,0.22,0.781,1.202,1.13,0.747,,,,
nagamts01,1959,1,NKH,NL,136,38,0.295,0.23,0.325,0.325,0.226,0.781,1.101,1.101,0.765,0.23,0.325,0.325,0.226,0.781,1.101,1.101,0.765,,,,
nagamts01,1960,1,NKH,NL,0,0,0.295,0.23,0.295,0.332,0.226,0.781,1.0,1.125,0.765,0.23,0.295,0.332,0.226,0.781,1.0,1.125,0.765,,,,
nagamts01,1961,1,NKH,NL,39,16,0.295,0.23,0.45,0.388,0.262,0.781,1.525,1.315,0.887,0.23,0.45,0.388,0.262,0.781,1.525,1.315,0.887,,,,
naganka01,1942,1,NKH,NL,26,10,0.295,0.295,0.45,0.377,0.295,1.0,1.525,1.278,1.0,0.295,0.45,0.377,0.295,1.0,1.525,1.278,1.0,,,,
naganka01,1943,1,NKH,NL,323,69,0.295,0.295,0.24,0.293,0.295,1.0,0.815,0.994,1.0,0.295,0.24,0.293,0.295,1.0,0.815,0.994,1.0,,,,
naganka01,1946,1,KGR,NL,26,7,0.295,0.295,0.318,0.309,0.295,1.0,1.079,1.047,1.0,0.295,0.318,0.309,0.295,1.0,1.079,1.047,1.0,,,,
nagansa01,1969,1,TYW,AL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagansa01,1970,1,TYW,AL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagansa01,1971,1,TYW,AL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagansa01,1972,1,TYW,AL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagansa01,1973,1,TYW,AL,0,0,0.295,0.295,0.295,0.266,0.295,1.0,1.0,0.902,1.0,0.295,0.295,0.266,0.295,1.0,1.0,0.902,1.0,,,,
nagansa01,1974,1,TYW,AL,1,0,0.295,0.295,0.15,0.208,0.295,1.0,0.508,0.705,1.0,0.295,0.15,0.208,0.295,1.0,0.508,0.705,1.0,,,,
nagansa01,1975,1,TYW,AL,0,0,0.295,0.295,0.295,0.266,0.295,1.0,1.0,0.902,1.0,0.295,0.295,0.266,0.295,1.0,1.0,0.902,1.0,,,,
nagansa01,1976,1,TYW,AL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagansa01,1977,1,TYW,AL,0,0,0.295,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,0.295,0.295,0.295,0.295,1.0,1.0,1.0,1.0,,,,
nagansh01,2018,1,LTM,NL,13,1,0.295,0.295,0.15,0.204,0.295,1.0,0.508,0.69,1.0,0.295,0.15,0.204,0.295,1.0,0.508,0.69,1.0,,,,
